id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
3337,58,blue-collar,married,primary,no,23,yes,no,unknown,20,may,91,6,-1,0,unknown,no
648,29,entrepreneur,married,secondary,no,178,yes,no,cellular,5,may,231,4,-1,0,unknown,no
3896,36,blue-collar,married,primary,no,1177,no,no,cellular,15,apr,330,1,311,4,success,yes
435,55,entrepreneur,divorced,tertiary,no,0,no,no,unknown,6,jun,108,2,-1,0,unknown,no
1210,60,admin.,divorced,secondary,no,174,yes,no,cellular,15,may,241,1,364,1,failure,no
3203,32,blue-collar,married,secondary,no,3514,yes,no,unknown,20,may,226,2,-1,0,unknown,no
3901,52,admin.,married,secondary,no,395,yes,no,unknown,15,may,391,3,-1,0,unknown,no
3046,43,blue-collar,married,primary,no,232,no,yes,cellular,15,may,45,1,-1,0,unknown,no
205,45,technician,single,tertiary,no,0,yes,no,cellular,18,nov,139,2,-1,0,unknown,no
1134,34,blue-collar,married,primary,no,176,no,no,cellular,24,jul,78,1,-1,0,unknown,no
3495,76,retired,married,primary,no,2590,no,no,telephone,9,feb,68,12,-1,0,unknown,no
1923,66,retired,married,secondary,no,4785,no,no,cellular,13,aug,72,3,-1,0,unknown,no
2781,59,blue-collar,married,secondary,no,5314,yes,no,cellular,5,may,200,3,-1,0,unknown,no
1019,53,retired,married,secondary,no,665,yes,no,cellular,22,apr,371,2,-1,0,unknown,yes
751,46,admin.,married,secondary,no,3098,yes,no,telephone,21,nov,192,9,-1,0,unknown,no
2859,23,blue-collar,single,primary,no,8627,yes,no,cellular,15,may,169,1,346,1,failure,no
1452,55,technician,married,secondary,no,955,yes,no,cellular,29,jan,104,1,-1,0,unknown,no
616,28,management,single,tertiary,no,231,yes,yes,cellular,25,jul,568,2,-1,0,unknown,no
4211,27,blue-collar,single,secondary,no,3792,no,no,cellular,22,apr,279,2,-1,0,unknown,yes
1313,32,management,single,tertiary,no,151,yes,no,unknown,6,may,118,1,-1,0,unknown,no
4174,42,management,single,tertiary,no,10907,no,no,cellular,4,may,74,3,-1,0,unknown,no
4146,40,technician,married,secondary,no,1259,no,no,unknown,20,may,234,5,-1,0,unknown,no
3307,28,student,single,secondary,no,0,yes,no,unknown,15,may,133,3,-1,0,unknown,no
1231,37,services,divorced,secondary,no,490,yes,no,cellular,2,feb,73,1,-1,0,unknown,no
1976,27,blue-collar,single,secondary,no,113,no,no,cellular,22,jul,39,17,-1,0,unknown,no
4451,55,management,married,tertiary,no,6880,no,no,cellular,8,aug,353,2,-1,0,unknown,no
1789,41,blue-collar,married,secondary,no,641,yes,no,unknown,13,may,161,1,-1,0,unknown,no
3782,50,blue-collar,married,secondary,no,2320,yes,no,cellular,7,apr,310,1,-1,0,unknown,no
1940,27,student,single,secondary,no,213,no,no,cellular,27,mar,378,1,-1,0,unknown,yes
2972,56,admin.,married,secondary,no,45,no,no,unknown,5,may,1467,1,-1,0,unknown,yes
491,33,services,divorced,secondary,no,991,yes,no,unknown,27,may,148,1,-1,0,unknown,no
686,47,management,married,tertiary,no,7708,yes,no,cellular,21,nov,157,5,-1,0,unknown,no
4288,44,technician,divorced,secondary,no,0,no,no,cellular,28,jul,264,5,-1,0,unknown,no
4089,32,blue-collar,married,secondary,yes,-53,yes,no,cellular,16,apr,648,1,272,1,other,yes
1421,28,admin.,married,secondary,no,-97,yes,no,cellular,29,jan,79,1,225,2,success,no
740,57,management,married,tertiary,no,3250,no,no,cellular,20,aug,162,3,-1,0,unknown,no
838,31,technician,single,tertiary,no,454,no,no,cellular,4,feb,73,3,-1,0,unknown,no
715,30,admin.,single,secondary,no,-635,no,no,cellular,25,jul,250,1,-1,0,unknown,no
636,41,blue-collar,divorced,primary,no,2195,yes,no,unknown,3,jun,211,5,-1,0,unknown,no
4028,52,admin.,single,unknown,no,2227,no,no,cellular,24,feb,242,2,-1,0,unknown,yes
4124,50,self-employed,divorced,tertiary,no,13,yes,no,cellular,20,apr,76,1,-1,0,unknown,yes
133,48,admin.,married,unknown,no,0,yes,no,cellular,8,may,85,1,168,2,failure,no
1272,35,technician,divorced,secondary,no,0,no,no,cellular,25,aug,124,4,-1,0,unknown,no
3277,44,management,married,secondary,no,576,yes,no,unknown,8,may,128,3,-1,0,unknown,no
1511,34,unemployed,single,secondary,no,0,no,no,cellular,17,nov,63,2,-1,0,unknown,no
2451,57,admin.,married,secondary,no,3927,no,no,cellular,13,oct,61,1,-1,0,unknown,no
598,60,retired,divorced,unknown,no,-49,yes,no,cellular,29,jan,188,1,261,2,failure,no
1154,47,admin.,married,secondary,no,1934,no,yes,cellular,14,may,225,1,364,1,failure,no
755,32,admin.,single,secondary,no,739,yes,no,cellular,20,nov,91,3,-1,0,unknown,no
255,55,blue-collar,married,secondary,no,989,yes,yes,unknown,23,may,246,4,-1,0,unknown,no
1720,30,blue-collar,single,secondary,yes,4,yes,no,unknown,23,may,84,3,-1,0,unknown,no
2493,31,technician,single,secondary,no,40,no,no,cellular,7,aug,123,2,-1,0,unknown,no
3914,30,technician,married,tertiary,no,569,no,no,cellular,27,aug,976,12,-1,0,unknown,yes
1088,39,management,single,tertiary,no,416,no,no,cellular,23,oct,56,4,-1,0,unknown,no
2872,42,retired,single,tertiary,no,308,no,no,cellular,30,jan,114,2,-1,0,unknown,no
3702,48,blue-collar,married,secondary,no,1738,yes,no,cellular,15,apr,349,1,-1,0,unknown,no
1334,32,management,single,tertiary,no,311,no,no,unknown,12,may,757,2,-1,0,unknown,yes
3151,43,entrepreneur,married,secondary,no,59,no,no,unknown,13,may,437,2,-1,0,unknown,no
3047,35,management,single,secondary,no,81,yes,no,cellular,29,jan,79,1,-1,0,unknown,no
3413,33,self-employed,single,tertiary,no,61,no,no,cellular,19,aug,836,3,-1,0,unknown,yes
2894,49,management,married,tertiary,no,7007,no,no,cellular,17,nov,325,2,-1,0,unknown,no
474,41,management,married,tertiary,no,666,yes,no,unknown,21,may,253,3,-1,0,unknown,no
2839,54,housemaid,divorced,secondary,no,1327,no,no,unknown,5,jun,115,2,-1,0,unknown,no
1479,31,blue-collar,married,primary,no,620,no,no,cellular,30,mar,95,1,-1,0,unknown,no
1889,42,management,married,tertiary,no,1205,no,no,telephone,8,sep,376,2,-1,0,unknown,yes
646,56,technician,married,tertiary,no,272,no,no,cellular,26,aug,103,2,-1,0,unknown,no
4250,32,management,single,tertiary,no,2,yes,no,cellular,11,sep,100,2,-1,0,unknown,yes
3227,53,management,married,tertiary,no,1343,no,no,cellular,5,aug,129,4,-1,0,unknown,no
3654,30,management,single,tertiary,no,2,no,no,cellular,16,jun,102,1,85,1,failure,no
517,36,blue-collar,married,primary,no,1925,yes,no,cellular,20,apr,904,2,-1,0,unknown,yes
1910,54,retired,married,secondary,no,1139,yes,no,cellular,14,may,155,1,177,7,failure,no
1148,27,management,single,tertiary,no,446,no,no,cellular,23,jun,205,3,-1,0,unknown,no
1613,58,self-employed,married,primary,no,671,yes,no,unknown,17,jun,16,3,-1,0,unknown,no
2528,33,blue-collar,married,secondary,no,745,yes,no,unknown,23,may,115,4,-1,0,unknown,no
1994,44,management,married,primary,no,4758,yes,no,cellular,22,jul,712,6,-1,0,unknown,yes
1332,45,admin.,married,secondary,no,204,yes,no,cellular,3,jun,224,2,-1,0,unknown,yes
4473,33,technician,married,secondary,no,4790,yes,no,cellular,20,apr,137,1,272,2,failure,no
2837,43,blue-collar,married,secondary,no,699,yes,yes,cellular,20,nov,1258,2,122,2,other,yes
1406,44,admin.,single,secondary,no,2524,no,no,unknown,19,jun,82,1,-1,0,unknown,no
1368,37,self-employed,single,tertiary,no,556,no,no,unknown,17,jun,200,2,-1,0,unknown,no
4505,32,admin.,single,secondary,no,620,yes,no,unknown,26,may,1234,3,-1,0,unknown,yes
2202,29,management,married,tertiary,no,199,yes,yes,unknown,7,may,1689,4,-1,0,unknown,yes
1841,41,technician,single,secondary,no,1680,yes,no,unknown,2,jun,76,2,-1,0,unknown,no
3839,51,technician,divorced,secondary,no,2323,yes,yes,cellular,18,aug,151,10,-1,0,unknown,no
3166,42,blue-collar,married,primary,no,1156,yes,no,telephone,20,apr,37,1,-1,0,unknown,no
2342,39,blue-collar,married,primary,no,385,yes,no,unknown,16,may,225,4,-1,0,unknown,no
1461,38,technician,single,tertiary,no,0,yes,no,cellular,1,jun,71,1,-1,0,unknown,no
3220,34,blue-collar,married,secondary,no,470,yes,yes,cellular,20,apr,217,1,-1,0,unknown,no
4329,41,blue-collar,married,primary,no,293,yes,yes,cellular,7,may,102,1,-1,0,unknown,no
3458,71,retired,married,secondary,no,2850,no,no,cellular,17,feb,185,1,-1,0,unknown,yes
593,31,technician,married,secondary,no,660,no,no,cellular,22,jun,115,1,-1,0,unknown,no
3520,32,management,single,tertiary,no,347,yes,no,cellular,18,may,213,1,264,6,failure,no
3792,42,technician,married,secondary,no,2,no,no,unknown,29,may,249,2,-1,0,unknown,no
4127,56,technician,single,tertiary,no,917,no,no,unknown,9,jun,306,1,-1,0,unknown,no
3021,43,blue-collar,married,primary,no,60,no,no,cellular,8,may,487,2,367,2,other,no
961,41,blue-collar,married,secondary,no,552,yes,no,cellular,12,may,463,1,-1,0,unknown,no
2570,57,technician,married,secondary,no,0,no,no,unknown,13,may,44,1,-1,0,unknown,no
173,32,admin.,married,secondary,no,1031,yes,no,cellular,17,jul,84,1,-1,0,unknown,no
1942,66,management,married,tertiary,no,2169,no,no,cellular,7,jul,282,1,-1,0,unknown,no
1574,42,management,divorced,unknown,no,7702,no,no,cellular,16,feb,138,2,-1,0,unknown,yes
2420,34,self-employed,married,tertiary,no,5498,no,no,cellular,19,nov,265,1,-1,0,unknown,no
3241,48,technician,married,secondary,no,5,no,no,unknown,9,jun,65,6,-1,0,unknown,no
2589,45,entrepreneur,divorced,tertiary,no,1273,yes,yes,unknown,11,jun,197,3,-1,0,unknown,no
689,30,technician,single,tertiary,no,60,yes,yes,unknown,7,may,306,5,-1,0,unknown,no
2693,40,admin.,married,secondary,no,0,yes,yes,cellular,17,nov,57,1,-1,0,unknown,no
772,26,management,single,tertiary,no,350,no,no,cellular,8,jul,367,1,-1,0,unknown,no
1237,35,admin.,married,primary,no,189,yes,no,cellular,11,may,95,1,-1,0,unknown,no
2629,56,unemployed,divorced,primary,no,1770,no,no,cellular,5,feb,916,3,-1,0,unknown,no
1041,39,admin.,divorced,secondary,no,2903,yes,yes,telephone,25,jul,259,2,-1,0,unknown,no
202,35,technician,single,tertiary,no,2658,yes,no,cellular,19,aug,768,2,141,3,failure,yes
86,41,technician,single,secondary,no,879,no,yes,cellular,7,jul,60,4,-1,0,unknown,no
113,33,blue-collar,single,secondary,no,22,no,no,cellular,30,jan,76,2,207,1,failure,no
443,30,management,married,tertiary,no,1221,yes,no,telephone,25,jul,279,4,-1,0,unknown,yes
220,53,retired,married,tertiary,no,-22,yes,no,cellular,31,jul,20,3,-1,0,unknown,no
2846,47,blue-collar,married,primary,no,881,yes,no,cellular,14,may,143,1,370,2,failure,no
27,67,retired,married,unknown,no,696,no,no,telephone,17,aug,119,1,105,2,failure,no
3429,41,blue-collar,married,primary,no,7735,yes,no,cellular,20,nov,220,1,190,1,failure,no
4509,51,technician,married,tertiary,no,2506,no,no,cellular,30,nov,210,3,-1,0,unknown,no
1064,53,services,divorced,secondary,no,-905,yes,no,unknown,28,may,213,1,-1,0,unknown,no
2208,28,blue-collar,married,secondary,no,1325,yes,no,cellular,15,may,242,1,-1,0,unknown,no
2457,50,unemployed,divorced,secondary,no,32,no,no,cellular,4,aug,282,2,-1,0,unknown,no
2003,46,admin.,married,secondary,no,-121,yes,yes,cellular,8,jul,214,4,-1,0,unknown,no
523,47,blue-collar,married,primary,no,233,no,no,cellular,8,aug,293,3,-1,0,unknown,no
4016,37,management,married,tertiary,no,547,yes,yes,unknown,21,may,143,1,-1,0,unknown,no
2542,30,admin.,single,secondary,no,105,yes,no,cellular,21,nov,75,1,-1,0,unknown,no
1035,38,admin.,married,secondary,no,1852,yes,no,cellular,15,may,298,2,-1,0,unknown,no
3442,48,unemployed,married,primary,no,5462,no,no,unknown,6,jun,29,4,-1,0,unknown,no
613,41,self-employed,married,tertiary,no,231,no,no,cellular,7,aug,352,2,-1,0,unknown,yes
3505,36,technician,married,tertiary,no,491,yes,no,unknown,8,may,103,3,-1,0,unknown,no
1590,54,blue-collar,married,unknown,no,191,no,no,cellular,4,aug,753,2,-1,0,unknown,no
2850,43,entrepreneur,married,tertiary,no,1574,yes,no,cellular,19,nov,167,3,-1,0,unknown,no
348,44,admin.,married,secondary,no,0,yes,yes,unknown,16,may,159,1,-1,0,unknown,no
2215,34,management,single,unknown,no,1534,yes,no,cellular,16,apr,156,1,147,7,other,no
1326,51,services,married,unknown,no,5801,yes,no,unknown,29,may,147,2,-1,0,unknown,no
4520,44,entrepreneur,single,tertiary,no,1136,yes,yes,cellular,3,apr,345,2,249,7,other,no
2663,56,entrepreneur,married,unknown,no,575,no,no,unknown,20,jun,18,2,-1,0,unknown,no
1641,27,blue-collar,single,secondary,no,23,no,no,cellular,26,feb,590,2,-1,0,unknown,no
1786,37,services,single,secondary,no,1175,yes,no,cellular,15,may,102,1,333,2,failure,no
2936,50,unemployed,divorced,secondary,no,717,yes,no,cellular,30,jan,113,1,-1,0,unknown,no
893,49,management,single,secondary,no,61,yes,no,cellular,29,jan,185,2,246,1,failure,no
2743,35,technician,married,secondary,no,1067,no,yes,cellular,12,aug,179,6,-1,0,unknown,no
595,28,entrepreneur,married,unknown,no,1034,no,no,cellular,29,jan,113,1,-1,0,unknown,no
948,48,blue-collar,single,unknown,no,428,yes,no,cellular,18,may,127,1,-1,0,unknown,no
1662,50,blue-collar,married,primary,no,1164,yes,no,unknown,8,may,166,2,-1,0,unknown,no
388,32,blue-collar,married,secondary,no,1005,no,no,cellular,12,may,215,1,-1,0,unknown,no
227,33,technician,married,secondary,no,359,yes,no,cellular,20,apr,210,1,242,1,other,no
3006,51,self-employed,married,unknown,no,2094,no,no,cellular,8,jun,458,6,-1,0,unknown,yes
461,50,blue-collar,married,secondary,no,283,yes,no,cellular,7,aug,226,3,-1,0,unknown,no
2358,51,blue-collar,married,primary,no,0,yes,no,cellular,10,jul,324,1,-1,0,unknown,no
2708,33,management,married,tertiary,no,287,yes,no,cellular,15,may,199,2,274,3,other,no
3093,53,entrepreneur,married,tertiary,no,71,no,yes,cellular,29,jan,86,1,-1,0,unknown,no
1449,31,management,married,tertiary,no,1224,yes,yes,cellular,24,jul,1441,2,-1,0,unknown,yes
2032,59,management,married,primary,no,1727,no,no,telephone,25,may,500,4,358,2,failure,yes
1356,30,management,single,tertiary,no,604,no,yes,cellular,2,feb,475,1,-1,0,unknown,no
2298,39,entrepreneur,married,tertiary,no,2644,yes,no,unknown,20,may,253,1,-1,0,unknown,no
275,34,technician,married,secondary,no,4,yes,no,unknown,15,may,644,1,-1,0,unknown,no
1996,58,management,divorced,tertiary,no,1573,yes,yes,cellular,17,nov,279,1,-1,0,unknown,no
4072,45,blue-collar,married,primary,no,0,no,no,unknown,23,may,574,5,-1,0,unknown,no
1312,80,retired,married,secondary,no,8304,no,no,telephone,9,jun,712,1,64,12,failure,yes
477,77,retired,married,tertiary,no,7802,no,no,telephone,4,may,421,1,92,2,success,yes
294,47,management,married,tertiary,no,3681,no,no,cellular,14,aug,101,2,-1,0,unknown,no
4503,60,self-employed,married,primary,no,362,no,yes,cellular,29,jul,816,6,-1,0,unknown,yes
4447,49,blue-collar,single,primary,no,2146,yes,no,cellular,7,may,1516,2,353,2,other,yes
4149,49,management,married,tertiary,no,92,yes,no,unknown,6,may,221,2,-1,0,unknown,no
1813,46,management,married,tertiary,no,1375,yes,no,cellular,17,nov,308,3,-1,0,unknown,no
885,41,technician,married,secondary,no,0,no,yes,cellular,23,jul,107,1,-1,0,unknown,no
2416,32,management,single,tertiary,no,1731,yes,yes,unknown,29,may,323,3,-1,0,unknown,no
2193,39,admin.,single,unknown,no,0,yes,no,cellular,11,may,62,1,-1,0,unknown,no
1108,43,management,single,tertiary,no,146,no,no,cellular,21,nov,50,1,113,5,other,no
1560,52,management,married,tertiary,no,1339,yes,no,cellular,22,aug,343,5,-1,0,unknown,no
1985,29,student,single,unknown,no,145,no,no,cellular,14,aug,105,1,-1,0,unknown,no
3685,33,management,single,tertiary,no,-67,yes,no,unknown,5,may,364,1,-1,0,unknown,no
73,41,services,married,tertiary,no,412,yes,no,unknown,3,jun,154,5,-1,0,unknown,no
2562,46,admin.,divorced,secondary,no,7378,no,no,cellular,18,nov,466,1,-1,0,unknown,no
2803,37,services,married,secondary,no,1,no,no,unknown,15,may,395,2,-1,0,unknown,no
3201,58,retired,married,secondary,no,764,no,no,cellular,12,aug,219,4,-1,0,unknown,no
1680,32,technician,single,secondary,no,0,no,no,cellular,18,aug,594,4,-1,0,unknown,yes
3161,24,technician,married,secondary,no,556,yes,no,cellular,18,aug,460,2,-1,0,unknown,yes
880,26,admin.,single,secondary,no,255,no,no,cellular,30,apr,457,1,80,1,success,yes
4323,83,retired,divorced,primary,no,0,no,no,telephone,31,may,664,1,77,3,success,no
2411,41,technician,divorced,secondary,no,0,yes,no,cellular,17,nov,386,2,-1,0,unknown,no
3268,44,blue-collar,married,secondary,no,788,yes,no,cellular,17,apr,392,1,-1,0,unknown,no
4500,38,admin.,married,secondary,no,4196,yes,no,cellular,12,may,193,2,-1,0,unknown,no
83,52,services,married,secondary,no,657,no,no,telephone,7,jul,398,2,460,2,failure,yes
3330,58,blue-collar,married,secondary,no,0,no,yes,cellular,14,apr,101,5,-1,0,unknown,no
2282,44,blue-collar,single,primary,no,787,yes,no,unknown,30,may,570,2,-1,0,unknown,no
3847,33,unemployed,divorced,secondary,no,385,no,no,telephone,27,aug,29,28,-1,0,unknown,no
4077,31,blue-collar,divorced,secondary,no,6,yes,no,cellular,29,jan,821,1,-1,0,unknown,no
3222,33,blue-collar,single,secondary,no,5739,yes,yes,cellular,21,nov,374,1,-1,0,unknown,no
473,61,admin.,married,secondary,no,4608,no,no,cellular,12,mar,212,1,-1,0,unknown,yes
3076,33,blue-collar,married,primary,no,925,no,no,cellular,20,nov,884,3,-1,0,unknown,no
2020,33,blue-collar,married,secondary,no,285,no,yes,unknown,3,jul,267,1,-1,0,unknown,no
4395,49,blue-collar,married,secondary,no,1568,no,no,unknown,21,may,206,6,-1,0,unknown,no
13,20,student,single,secondary,no,502,no,no,cellular,30,apr,261,1,-1,0,unknown,yes
2391,54,management,divorced,tertiary,no,0,no,yes,cellular,10,jul,88,1,-1,0,unknown,no
1860,48,management,married,secondary,no,99,yes,no,unknown,28,may,344,1,-1,0,unknown,no
1912,54,blue-collar,married,secondary,no,0,no,no,telephone,16,apr,1366,1,150,1,failure,no
3852,45,admin.,married,secondary,no,194,no,no,cellular,31,jul,517,4,-1,0,unknown,no
3086,32,blue-collar,married,secondary,no,736,yes,no,unknown,23,may,700,3,-1,0,unknown,no
4205,44,services,divorced,secondary,no,0,yes,yes,unknown,13,may,97,1,-1,0,unknown,no
1627,31,blue-collar,married,secondary,no,897,yes,no,unknown,20,may,26,2,-1,0,unknown,no
3586,43,blue-collar,married,secondary,no,2160,no,no,cellular,8,sep,261,1,98,1,success,yes
1339,40,technician,single,tertiary,no,226,no,no,cellular,15,jan,176,2,-1,0,unknown,no
562,36,services,married,secondary,no,-302,yes,no,cellular,13,may,36,2,-1,0,unknown,no
2524,35,blue-collar,married,secondary,no,1257,yes,no,cellular,20,apr,93,3,329,7,failure,no
3779,36,blue-collar,married,secondary,no,1409,no,no,unknown,17,jun,235,2,-1,0,unknown,no
3333,33,admin.,married,secondary,no,0,yes,no,telephone,17,jul,1448,7,-1,0,unknown,yes
1793,39,admin.,divorced,secondary,no,399,yes,yes,cellular,14,aug,133,2,-1,0,unknown,no
39,23,services,single,tertiary,no,363,yes,no,unknown,30,may,16,18,-1,0,unknown,no
746,41,technician,single,secondary,no,-41,yes,yes,cellular,3,apr,154,1,-1,0,unknown,no
1540,31,admin.,divorced,secondary,no,1210,no,no,cellular,16,jul,350,1,-1,0,unknown,no
3125,38,admin.,married,primary,no,0,yes,no,unknown,2,jun,29,32,-1,0,unknown,no
4266,26,services,single,secondary,no,1700,yes,no,cellular,7,may,13,5,-1,0,unknown,no
1458,36,management,married,tertiary,no,2987,yes,no,cellular,12,aug,307,1,-1,0,unknown,yes
3393,49,technician,married,tertiary,no,279,yes,no,unknown,19,may,168,4,-1,0,unknown,no
2043,52,unemployed,married,primary,no,255,no,yes,cellular,10,jul,374,3,-1,0,unknown,no
391,28,blue-collar,single,primary,no,0,yes,yes,unknown,3,jun,380,4,-1,0,unknown,no
3434,29,management,single,tertiary,no,21,yes,no,cellular,14,may,107,4,371,3,failure,no
79,40,unemployed,married,secondary,no,219,yes,no,cellular,17,nov,204,2,196,1,failure,no
2044,44,management,married,tertiary,no,529,yes,no,unknown,4,jun,129,4,-1,0,unknown,no
3553,68,retired,married,secondary,no,19317,yes,no,cellular,4,aug,249,1,-1,0,unknown,yes
3404,25,self-employed,single,tertiary,no,453,yes,no,cellular,17,jul,134,1,-1,0,unknown,no
2086,39,blue-collar,married,primary,no,1046,no,no,unknown,19,jun,112,4,-1,0,unknown,no
2370,37,technician,single,secondary,no,-242,yes,no,cellular,13,aug,1149,6,-1,0,unknown,yes
3286,30,blue-collar,single,primary,no,71,yes,no,unknown,19,may,122,6,-1,0,unknown,no
3338,34,management,married,secondary,no,293,yes,no,unknown,21,may,162,3,-1,0,unknown,no
3649,41,management,married,tertiary,no,771,yes,no,cellular,26,aug,106,8,-1,0,unknown,no
3387,52,technician,single,tertiary,no,1308,yes,no,unknown,29,may,361,1,-1,0,unknown,no
3136,39,blue-collar,married,primary,no,20,yes,no,unknown,7,may,109,1,-1,0,unknown,no
2619,49,services,married,secondary,no,823,no,no,cellular,8,aug,780,4,-1,0,unknown,yes
530,32,services,single,secondary,no,182,yes,no,cellular,6,may,145,1,-1,0,unknown,no
883,45,entrepreneur,married,primary,no,58,yes,no,telephone,13,may,119,3,371,3,failure,no
2236,32,admin.,divorced,secondary,yes,-18,yes,no,unknown,12,may,155,3,-1,0,unknown,no
2077,30,management,single,tertiary,no,201,yes,no,cellular,17,mar,325,2,-1,0,unknown,yes
1831,32,admin.,single,tertiary,no,-59,no,yes,unknown,4,jul,192,1,-1,0,unknown,no
3577,32,management,married,tertiary,no,0,no,no,cellular,26,aug,104,9,-1,0,unknown,no
262,39,technician,single,tertiary,no,5803,no,no,cellular,2,feb,83,3,-1,0,unknown,no
2240,50,technician,married,secondary,no,1130,yes,no,cellular,23,jul,119,2,-1,0,unknown,no
244,50,blue-collar,married,secondary,no,606,yes,no,unknown,14,may,673,2,-1,0,unknown,no
2277,38,technician,married,secondary,no,1931,no,no,cellular,2,jun,167,1,298,10,other,no
1581,29,technician,single,tertiary,no,406,yes,no,cellular,17,jul,119,1,-1,0,unknown,no
4161,39,self-employed,single,unknown,no,0,no,no,unknown,20,jun,13,11,-1,0,unknown,no
3351,49,admin.,married,secondary,no,0,yes,yes,cellular,29,jul,71,7,-1,0,unknown,no
4318,32,blue-collar,married,secondary,no,-32,yes,no,cellular,12,may,145,1,-1,0,unknown,no
1090,31,blue-collar,single,primary,no,-502,yes,no,unknown,29,may,76,4,-1,0,unknown,no
2578,42,technician,married,secondary,no,0,no,no,cellular,29,aug,82,12,-1,0,unknown,no
2964,41,blue-collar,married,primary,no,4,no,no,cellular,23,jul,74,5,-1,0,unknown,no
3398,34,technician,married,secondary,no,550,no,yes,cellular,9,jul,601,1,-1,0,unknown,no
2052,53,admin.,married,secondary,no,263,no,yes,cellular,18,jul,143,7,-1,0,unknown,no
2362,58,management,married,secondary,no,407,yes,no,cellular,29,jul,145,2,-1,0,unknown,no
3295,32,technician,divorced,secondary,no,202,yes,no,cellular,4,feb,429,1,201,1,failure,no
4343,51,blue-collar,married,primary,no,40,yes,no,cellular,13,may,79,1,370,1,failure,no
3141,32,admin.,single,secondary,no,678,yes,no,cellular,4,feb,1579,1,246,4,failure,yes
702,32,management,divorced,tertiary,no,874,no,no,cellular,12,aug,1282,6,-1,0,unknown,yes
2620,28,technician,single,secondary,no,1453,yes,no,cellular,12,may,246,1,343,1,other,no
2984,41,admin.,single,tertiary,no,982,no,no,cellular,23,jul,105,1,-1,0,unknown,no
1862,47,blue-collar,married,secondary,no,1230,yes,no,cellular,30,apr,412,1,169,1,success,yes
2254,48,unemployed,married,tertiary,no,-471,yes,no,unknown,19,may,668,7,-1,0,unknown,no
818,27,blue-collar,single,primary,no,1209,no,no,cellular,29,jan,283,1,-1,0,unknown,no
4436,36,technician,single,tertiary,no,40,no,no,cellular,26,aug,359,3,-1,0,unknown,no
2690,45,blue-collar,married,primary,no,0,no,no,cellular,26,aug,454,2,-1,0,unknown,no
4137,59,unknown,married,unknown,no,3940,no,no,unknown,5,jun,48,2,-1,0,unknown,no
1584,30,services,single,tertiary,no,3516,yes,no,unknown,29,may,447,4,-1,0,unknown,no
1189,34,technician,single,secondary,no,201,no,no,cellular,22,jul,257,2,-1,0,unknown,no
3218,49,entrepreneur,married,secondary,no,1916,no,yes,telephone,14,jul,281,3,-1,0,unknown,no
1039,42,management,single,secondary,no,9720,no,no,cellular,5,aug,81,2,-1,0,unknown,no
2454,36,technician,married,tertiary,no,1327,no,no,cellular,29,oct,174,2,-1,0,unknown,no
3601,39,blue-collar,married,secondary,no,293,yes,no,unknown,23,may,160,3,-1,0,unknown,no
3508,52,housemaid,married,secondary,no,14363,no,no,unknown,5,jun,132,1,-1,0,unknown,no
2192,26,admin.,single,secondary,no,236,yes,yes,cellular,18,may,8,2,-1,0,unknown,no
3245,39,admin.,single,tertiary,no,2600,yes,no,unknown,17,jun,77,1,-1,0,unknown,no
102,49,technician,married,secondary,no,5996,no,no,telephone,21,nov,345,2,-1,0,unknown,no
2982,38,technician,married,tertiary,no,1161,yes,no,unknown,8,may,665,1,-1,0,unknown,no
4119,52,retired,single,secondary,no,316,no,no,cellular,12,may,463,3,-1,0,unknown,no
3949,38,housemaid,married,primary,no,21,no,no,cellular,26,aug,634,2,-1,0,unknown,no
4469,36,management,divorced,tertiary,no,0,no,no,cellular,28,aug,81,4,-1,0,unknown,no
662,38,technician,single,tertiary,no,25,yes,no,cellular,1,jun,232,2,-1,0,unknown,yes
1608,35,blue-collar,married,primary,no,11,yes,no,unknown,13,may,326,4,-1,0,unknown,no
3272,44,services,single,secondary,no,5045,yes,no,cellular,21,nov,20,6,175,15,other,no
4258,29,management,single,tertiary,no,5980,yes,no,unknown,28,may,317,1,-1,0,unknown,no
4217,38,unemployed,married,tertiary,no,2812,yes,no,cellular,30,apr,830,1,-1,0,unknown,yes
4383,26,admin.,single,secondary,no,609,no,no,telephone,28,jan,112,1,-1,0,unknown,no
58,36,retired,single,secondary,no,101,yes,yes,unknown,26,may,314,1,-1,0,unknown,no
1573,50,blue-collar,married,secondary,no,372,yes,no,telephone,11,may,21,1,-1,0,unknown,no
272,46,management,married,secondary,no,12186,no,no,unknown,20,jun,29,3,-1,0,unknown,no
3933,39,services,single,secondary,no,471,no,no,unknown,15,oct,5,1,-1,0,unknown,no
1104,37,blue-collar,single,primary,no,851,yes,no,cellular,15,may,151,1,352,1,failure,no
3323,59,management,married,tertiary,no,0,no,no,cellular,27,aug,87,4,-1,0,unknown,no
3071,34,technician,single,secondary,no,347,yes,no,cellular,6,feb,154,2,197,6,failure,no
3320,48,management,single,secondary,no,290,yes,no,cellular,21,jul,257,2,-1,0,unknown,no
3938,32,services,married,secondary,no,162,yes,no,unknown,14,may,297,2,-1,0,unknown,no
3966,41,technician,divorced,secondary,no,52,no,no,cellular,20,aug,261,2,-1,0,unknown,no
